,f1,f2,cor
19943,android.permission.PROCESS_OUTGOING_CALLS,android.permission.DELETE_PACKAGES,0.24028381732372467
19944,android.permission.SEND_SMS,android.permission.WRITE_CALL_LOG,0.24087240226892798
19945,android.permission.BATTERY_STATS,android.hardware.camera,0.2411246517187471
19946,android.permission.SEND_SMS,android.permission.CALL_PHONE,0.2412781516583701
19947,android.permission.READ_PHONE_STATE,com.android.launcher.permission.INSTALL_SHORTCUT,0.24157105048432595
19948,android.permission.DISABLE_KEYGUARD,android.permission.ACCESS_WIFI_STATE,0.2417345803726241
19949,android.permission.SYSTEM_ALERT_WINDOW,android.permission.READ_FRAME_BUFFER,0.24233833822091327
19950,android.hardware.telephony,android.hardware.touchscreen.multitouch.distinct,0.24243113212378714
19951,android.permission.DISABLE_KEYGUARD,android.hardware.wifi,0.24331495051572385
19952,android.permission.VIBRATE,android.hardware.location,0.24331833093762625
19953,android.permission.READ_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,0.24345889433582152
19954,android.permission.CAMERA,android.permission.BATTERY_STATS,0.24388729240488394
19955,android.permission.GET_TASKS,android.permission.ACCESS_NETWORK_STATE,0.24399323061911304
19956,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,0.24404292760982638
19957,android.permission.RECEIVE_SMS,android.hardware.screen.landscape,0.24417480760241975
19958,android.permission.WRITE_CALENDAR,android.permission.CHANGE_CONFIGURATION,0.24437959387480174
19959,android.permission.EXPAND_STATUS_BAR,android.permission.CHANGE_CONFIGURATION,0.2443795938748032
19960,android.permission.BROADCAST_SMS,android.permission.MODIFY_PHONE_STATE,0.2444564401194203
19961,android.permission.WRITE_APN_SETTINGS,android.permission.WAKE_LOCK,0.24448179361697892
19962,android.permission.USE_CREDENTIALS,com.google.android.providers.gsf.permission.READ_GSERVICES,0.24456796564980782
19963,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,0.2446324453221517
19964,android.permission.READ_SMS,android.permission.READ_EXTERNAL_STORAGE,0.2453081357275213
19965,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.hardware.location,0.24533047378385375
19966,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,0.245440672277053
19967,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,0.2457674760378726
19968,android.permission.WRITE_SETTINGS,android.permission.WRITE_APN_SETTINGS,0.24579643937938472
19969,android.permission.INTERNET,android.hardware.wifi,0.2458527297518793
19970,android.permission.UPDATE_DEVICE_STATS,com.android.launcher.permission.INSTALL_SHORTCUT,0.24588223871286538
19971,android.permission.DEVICE_POWER,android.permission.FACTORY_TEST,0.24590945754849988
19972,android.permission.BROADCAST_SMS,android.permission.CHANGE_CONFIGURATION,0.24608171500593706
19973,android.permission.READ_SMS,android.permission.WRITE_EXTERNAL_STORAGE,0.24621135397805785
19974,android.permission.READ_PHONE_STATE,android.hardware.location.network,0.24641828770448
19975,android.hardware.camera.front,android.hardware.touchscreen,0.24649997908266932
19976,android.permission.WRITE_SETTINGS,android.permission.DISABLE_KEYGUARD,0.24659807029181746
19977,android.permission.RECEIVE_MMS,android.permission.RECEIVE_SMS,0.247037513916896
19978,android.permission.PROCESS_OUTGOING_CALLS,android.permission.BROADCAST_WAP_PUSH,0.2479640221186784
19979,android.permission.WRITE_SYNC_SETTINGS,android.permission.WRITE_APN_SETTINGS,0.2484046346605205
19980,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,com.android.launcher.permission.INSTALL_SHORTCUT,0.24851530197678584
19981,android.permission.BROADCAST_WAP_PUSH,android.permission.UPDATE_DEVICE_STATS,0.248658778847257
19982,android.hardware.telephony,android.hardware.touchscreen,0.24869491693382503
19983,android.permission.WRITE_SYNC_SETTINGS,android.permission.SET_PREFERRED_APPLICATIONS,0.24907164882840852
19984,android.permission.READ_PHONE_STATE,android.hardware.location,0.24913349347937905
19985,android.permission.CALL_PRIVILEGED,android.permission.ACCESS_SURFACE_FLINGER,0.24919764642952635
19986,android.permission.BRICK,android.permission.MANAGE_ACCOUNTS,0.24926439274413212
19987,android.permission.MANAGE_ACCOUNTS,android.permission.CLEAR_APP_USER_DATA,0.24926439274413212
19988,android.permission.MANAGE_ACCOUNTS,android.permission.MASTER_CLEAR,0.24926439274413212
19989,android.permission.MANAGE_ACCOUNTS,android.permission.CHANGE_WIFI_MULTICAST_STATE,0.24926439274413215
19990,android.permission.BROADCAST_WAP_PUSH,android.permission.CHANGE_WIFI_MULTICAST_STATE,0.24926439274413217
19991,android.permission.BRICK,android.permission.BROADCAST_WAP_PUSH,0.24926439274413217
19992,android.permission.MANAGE_ACCOUNTS,android.permission.ACCOUNT_MANAGER,0.24926439274413237
19993,android.permission.CLEAR_APP_USER_DATA,android.permission.BROADCAST_WAP_PUSH,0.24926439274413245
19994,android.permission.MASTER_CLEAR,android.permission.BROADCAST_WAP_PUSH,0.24926439274413245
19995,android.permission.BROADCAST_WAP_PUSH,android.permission.ACCOUNT_MANAGER,0.24926439274413253
19996,android.permission.READ_SMS,com.android.alarm.permission.SET_ALARM,0.2503929187392477
19997,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.MODIFY_PHONE_STATE,0.25040499135043753
19998,android.permission.VIBRATE,android.hardware.location.network,0.2507133053654718
19999,android.hardware.screen.landscape,android.hardware.touchscreen,0.25078406984351
20000,android.permission.WAKE_LOCK,android.hardware.wifi,0.2517633113471501
20001,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,0.25196164677850297
20002,android.permission.ACCESS_FINE_LOCATION,android.permission.GET_ACCOUNTS,0.2520822875616456
20003,android.permission.WRITE_CALL_LOG,android.hardware.telephony,0.2522869994773015
20004,android.permission.READ_SMS,com.google.android.c2dm.permission.RECEIVE,0.25240818979805585
20005,android.permission.WRITE_SETTINGS,android.permission.WRITE_SYNC_SETTINGS,0.25247261664551307
20006,android.permission.READ_CALENDAR,android.permission.MODIFY_PHONE_STATE,0.25319776026607854
20007,android.permission.RESTART_PACKAGES,android.permission.GET_PACKAGE_SIZE,0.2532459421263336
20008,android.permission.RESTART_PACKAGES,android.hardware.telephony,0.25390921687960505
20009,android.permission.WRITE_APN_SETTINGS,android.permission.GLOBAL_SEARCH,0.25428556381562634
20010,android.permission.GET_ACCOUNTS,android.hardware.location.gps,0.25440300655091547
20011,android.permission.CALL_PHONE,android.permission.PROCESS_OUTGOING_CALLS,0.2545082768762175
20012,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,0.2546479336185831
20013,android.permission.GET_ACCOUNTS,com.android.browser.permission.READ_HISTORY_BOOKMARKS,0.2548608635045351
20014,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_WIFI_STATE,0.25489383434652446
20015,android.permission.BATTERY_STATS,android.permission.CHANGE_CONFIGURATION,0.2549518079053449
20016,android.permission.GLOBAL_SEARCH_CONTROL,android.permission.WRITE_APN_SETTINGS,0.2549849615262422
20017,android.permission.GET_PACKAGE_SIZE,android.permission.DISABLE_KEYGUARD,0.25540316240933236
20018,android.permission.ACCESS_COARSE_LOCATION,com.android.launcher.permission.UNINSTALL_SHORTCUT,0.2554398095744994
20019,android.hardware.telephony,android.hardware.touchscreen.multitouch,0.25608369469983977
20020,android.permission.ACCESS_WIFI_STATE,android.hardware.location.gps,0.25612387039660844
20021,android.permission.RECEIVE_SMS,android.permission.READ_PHONE_STATE,0.2567523967136792
20022,android.permission.READ_SYNC_SETTINGS,android.permission.FORCE_STOP_PACKAGES,0.2567814431214894
20023,android.permission.ACCESS_FINE_LOCATION,android.hardware.wifi,0.2575709666277756
20024,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.READ_FRAME_BUFFER,0.25771543547034914
20025,android.permission.READ_FRAME_BUFFER,android.permission.DUMP,0.25771543547034914
20026,android.permission.SET_DEBUG_APP,android.permission.READ_FRAME_BUFFER,0.25771543547034914
20027,android.permission.READ_SYNC_STATS,android.permission.READ_FRAME_BUFFER,0.25771543547034914
20028,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.SET_ORIENTATION,0.25771543547034953
20029,android.permission.SET_ORIENTATION,android.permission.READ_SYNC_STATS,0.25771543547034953
20030,android.permission.SET_DEBUG_APP,android.permission.SET_ORIENTATION,0.25771543547034953
20031,android.permission.SET_ORIENTATION,android.permission.DUMP,0.25771543547034953
20032,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.READ_SYNC_SETTINGS,0.2577154354703497
20033,android.permission.READ_SYNC_STATS,android.permission.READ_SYNC_SETTINGS,0.2577154354703497
20034,android.permission.SET_DEBUG_APP,android.permission.READ_SYNC_SETTINGS,0.2577154354703497
20035,android.permission.READ_SYNC_SETTINGS,android.permission.DUMP,0.2577154354703497
20036,android.hardware.camera.front,android.hardware.touchscreen.multitouch,0.2580695509321125
20037,android.permission.WRITE_CONTACTS,android.hardware.telephony,0.2586750481517704
20038,android.permission.RECEIVE_SMS,android.permission.WRITE_SECURE_SETTINGS,0.2587372446203505
20039,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.VIBRATE,0.25879808781270225
20040,android.hardware.location.gps,android.hardware.wifi,0.25880073675332815
20041,android.permission.RECEIVE_WAP_PUSH,android.permission.WRITE_APN_SETTINGS,0.25896110224189217
20042,android.permission.EXPAND_STATUS_BAR,android.permission.BIND_APPWIDGET,0.2596812862768355
20043,android.permission.WRITE_CALENDAR,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.2596812862768364
20044,android.permission.GET_TASKS,android.permission.KILL_BACKGROUND_PROCESSES,0.25981073490947526
20045,android.permission.READ_CONTACTS,android.permission.WRITE_SETTINGS,0.2604539129481554
20046,android.permission.READ_EXTERNAL_STORAGE,android.permission.VIBRATE,0.26051126112565465
20047,android.permission.RESTART_PACKAGES,android.permission.CLEAR_APP_CACHE,0.26082941945584065
20048,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.INJECT_EVENTS,0.2612927326359658
20049,android.permission.RECEIVE_SMS,com.android.alarm.permission.SET_ALARM,0.2613108218901917
20050,android.permission.CHANGE_NETWORK_STATE,android.hardware.wifi,0.2615946508167255
20051,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.hardware.location.network,0.26164159131612535
20052,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,0.2621516445024186
20053,android.permission.RECEIVE_WAP_PUSH,android.permission.WRITE_SYNC_SETTINGS,0.2625003271459478
20054,android.permission.READ_SMS,android.permission.WRITE_SECURE_SETTINGS,0.26250721567639734
20055,android.permission.READ_SMS,android.permission.RESTART_PACKAGES,0.26312586917245734
20056,android.permission.WRITE_SYNC_SETTINGS,android.permission.HARDWARE_TEST,0.26328217514868707
20057,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.VIBRATE,0.263412717021305
20058,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,android.hardware.wifi,0.2644402776329811
20059,android.permission.READ_SMS,android.permission.WRITE_SETTINGS,0.2646046828178223
20060,android.hardware.screen.landscape,android.hardware.touchscreen.multitouch,0.26476530955795036
20061,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,android.permission.ACCESS_WIFI_STATE,0.2651185521637118
20062,android.permission.GET_ACCOUNTS,android.hardware.location,0.2654542041793683
20063,android.permission.BRICK,android.permission.REORDER_TASKS,0.2665821569952155
20064,android.permission.BRICK,android.permission.INTERNAL_SYSTEM_WINDOW,0.2665821569952155
20065,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.REORDER_TASKS,0.2665821569952155
20066,android.permission.INTERNAL_SYSTEM_WINDOW,android.permission.CHANGE_WIFI_MULTICAST_STATE,0.2665821569952155
20067,android.permission.CLEAR_APP_USER_DATA,android.permission.SUBSCRIBED_FEEDS_READ,0.2665821569952156
20068,android.permission.CLEAR_APP_USER_DATA,android.permission.INTERNAL_SYSTEM_WINDOW,0.2665821569952156
20069,android.permission.MASTER_CLEAR,android.permission.REORDER_TASKS,0.2665821569952156
20070,android.permission.CLEAR_APP_USER_DATA,android.permission.REORDER_TASKS,0.2665821569952156
20071,android.permission.SUBSCRIBED_FEEDS_READ,android.permission.CHANGE_WIFI_MULTICAST_STATE,0.2665821569952156
20072,android.permission.INTERNAL_SYSTEM_WINDOW,android.permission.MASTER_CLEAR,0.2665821569952156
20073,android.permission.BRICK,android.permission.SUBSCRIBED_FEEDS_READ,0.2665821569952156
20074,android.permission.MASTER_CLEAR,android.permission.SUBSCRIBED_FEEDS_READ,0.2665821569952156
20075,android.permission.REORDER_TASKS,android.permission.ACCOUNT_MANAGER,0.26658215699521565
20076,android.permission.INTERNAL_SYSTEM_WINDOW,android.permission.ACCOUNT_MANAGER,0.26658215699521565
20077,android.permission.SUBSCRIBED_FEEDS_READ,android.permission.ACCOUNT_MANAGER,0.2665821569952158
20078,android.permission.BROADCAST_PACKAGE_REMOVED,android.permission.MODIFY_PHONE_STATE,0.26672350228415687
20079,android.permission.READ_CALL_LOG,android.permission.GET_ACCOUNTS,0.2667418885593241
20080,android.permission.INTERNAL_SYSTEM_WINDOW,android.permission.UPDATE_DEVICE_STATS,0.26679510145406715
20081,android.permission.REORDER_TASKS,android.permission.UPDATE_DEVICE_STATS,0.26679510145406715
20082,android.permission.ACCESS_COARSE_LOCATION,android.permission.RECEIVE_BOOT_COMPLETED,0.2668039847520533
20083,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.faketouch,0.2670656709185167
20084,android.permission.READ_CALENDAR,android.permission.CALL_PRIVILEGED,0.26768621314655333
20085,android.permission.READ_FRAME_BUFFER,android.hardware.camera,0.267687441043214
20086,android.permission.WRITE_CALENDAR,android.permission.READ_SYNC_SETTINGS,0.26772307946924073
20087,com.android.alarm.permission.SET_ALARM,android.permission.CHANGE_WIFI_STATE,0.2678901513585461
20088,android.permission.ACCESS_COARSE_LOCATION,android.permission.GET_ACCOUNTS,0.26804059841547634
20089,android.permission.READ_CALL_LOG,android.permission.WRITE_SETTINGS,0.26849253480106683
20090,android.permission.READ_SMS,android.permission.WRITE_APN_SETTINGS,0.26866382607526845
20091,android.permission.READ_PHONE_STATE,android.permission.VIBRATE,0.26899063303738074
20092,android.permission.CALL_PHONE,android.permission.READ_LOGS,0.2694313260583356
20093,android.permission.GET_ACCOUNTS,android.hardware.location.network,0.26956152039070014
20094,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,0.2697617697399497
20095,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.location,0.2699386784701159
20096,android.permission.CAMERA,android.permission.READ_FRAME_BUFFER,0.2705715799217284
20097,android.permission.WRITE_CALL_LOG,android.permission.VIBRATE,0.27160262717827977
20098,android.permission.ACCESS_NETWORK_STATE,android.hardware.screen.portrait,0.2720666136258944
20099,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.location.network,0.2722387153528508
20100,android.hardware.camera.front,android.hardware.touchscreen.multitouch.distinct,0.2726365569677156
20101,android.permission.WRITE_SYNC_SETTINGS,android.permission.MODIFY_PHONE_STATE,0.2730138651478299
20102,android.permission.CAMERA,android.hardware.microphone,0.27377488366081537
20103,android.permission.SEND_SMS,android.permission.WRITE_APN_SETTINGS,0.2746944038134176
20104,android.permission.WRITE_APN_SETTINGS,android.permission.READ_LOGS,0.2747742997938984
20105,android.permission.MANAGE_ACCOUNTS,android.permission.MODIFY_PHONE_STATE,0.27493635359816454
20106,android.permission.ACCESS_CACHE_FILESYSTEM,android.permission.SET_WALLPAPER,0.27519859003114266
20107,android.permission.ACCESS_NETWORK_STATE,com.android.launcher.permission.INSTALL_SHORTCUT,0.2755259209300776
20108,android.permission.CAMERA,android.permission.RECORD_AUDIO,0.2755725406165995
20109,android.permission.SEND_SMS,android.hardware.faketouch,0.2757061417656653
20110,android.permission.DISABLE_KEYGUARD,android.permission.KILL_BACKGROUND_PROCESSES,0.27581473043433075
20111,android.permission.ACCESS_SURFACE_FLINGER,android.permission.HARDWARE_TEST,0.2760506260851679
20112,android.permission.READ_PHONE_STATE,android.permission.SEND_SMS,0.2764761325487912
20113,android.permission.SEND_SMS,com.android.launcher.permission.UNINSTALL_SHORTCUT,0.27657229918940596
20114,android.permission.BROADCAST_WAP_PUSH,android.permission.CHANGE_CONFIGURATION,0.2767419622992121
